place_id,nombre,telefono,direccion,municipio,latitud,longitud,categoria_principal,categorias_detectadas_busqueda,subcategorias_sugeridas,business_status,google_types
ChIJo1rMjK9pA4wRhMfQFDaBrK0,Powerhouse Gym,(787) 782-4656,"1903 Av. Jesús T. Piñero, San Juan, 00921, Puerto Rico",San Juan,18.394118,-66.10541409999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJczjUHojVHIwREtXCLlLgO2w,RegenaLife,(787) 432-8092,"78 C. Vives Studio 2A, Ponce, 00731, Puerto Rico",Ponce,18.0138263,-66.61732479999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJuYDCsnbVHIwRJJ3VJteK9Gw,Enduro Chiropractic & Wellness Center,(787) 437-4017,"1241 Avenida Hostos, Ponce, 00717, Puerto Rico",Ponce,18.0027265,-66.6134612,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,doctor|establishment|gym|health|point_of_interest
ChIJN9XXSMfUHIwRXa8F3iaKcDI,PCS Fitness,(787) 677-2441,"Ave Flamboyán, Coto Laurel, Ponce 00780, Puerto Rico",Coto Laurel,18.0492101,-66.5452526,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ_7bQJ4vVHIwRNrqL42Ncaa0,Aqua Spinning de Ponce,(787) 424-3728,"1500 Calle Concordia #8009, Ponce, 00717, Puerto Rico",Ponce,18.0038981,-66.6145008,Gimnasios,Gimnasios,Bienestar,OPERATIONAL,establishment|health|point_of_interest
ChIJf7y7GxXVHIwRS0vXQly-Jbc,Crossfit WIA,(787) 432-2607,"3C42+G8Q Ponce Barrio la Yuca #505, km 2.4, Ponce, 00731, Puerto Rico",Ponce,18.056403,-66.59916,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Crossfit,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJWZUUUXcyHYwRgUXg2Mm9Ci4,La Capital Gym,(787) 856-1182,"25QP+JGQ, Guayanilla, 00656, Puerto Rico",Guayanilla,18.0390768,-66.81364289999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJu4beWgArHYwRM2WNkQ6UzxI,Antiguo Papo Boxing Club,(939) 699-4456,"By Pass) esq, 2 PR-2R, Ponce, 00717, Puerto Rico",Ponce,17.9969911,-66.6337695,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Boxeo,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJFXF8NE9vA4wRquijLcGyBu8,LIV Fitness Condado,(787) 303-4849,"103 Avenida José de Diego, San Juan, 00911, Puerto Rico",San Juan,18.4516601,-66.0639345,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJBb4F8WVoA4wREHoUAVnoz4o,Planet Fitness,(787) 919-0220,"1511 Av. Juan Ponce de León Ste 1, San Juan, 00909, Puerto Rico",San Juan,18.44575,-66.06679,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Spa|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest|spa
ChIJuWJQOTE1HYwRyz8eVJPJ5gU,Novovida Gym Club,(787) 617-4064,"23R4+23R, Sabana Grande, 00637, Puerto Rico",Sabana Grande,18.0402302,-66.9449463,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJKcPy1vCvAowR191hJuCJ-W4,Rincon Fitness Center,(787) 234-0098,"Carr 115 KM 11.6 Local #4, BO Pueblo, Rincón, 00676, Puerto Rico",Rincón,18.327309,-67.245926,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJSwIdSmArHYwRYl-oMSA8spg,Dynamic Park Ponce,(787) 651-0435,"Ponce Towne Center, Ponce, 00726, Puerto Rico",Ponce,17.9952929,-66.6399235,Gimnasios,Gimnasios,General,OPERATIONAL,establishment|point_of_interest
ChIJKSpD-5DVHIwRlPx-FtoIGG0,Centro Del Sur Mall,(787) 622-9600,"296X+42C, PR-163, Ponce, 00716, Puerto Rico",Ponce,18.010311,-66.602488,Gimnasios,Gimnasios,General,OPERATIONAL,establishment|point_of_interest|shopping_mall
ChIJFxev7k8rHYwRkQye4Y4ushE,Future's MVP Athletic Training,(787) 673-6636,"Cll Universidad, Ponce, 00717, Puerto Rico",Ponce,18.0016096,-66.620018,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJAbF1kP8pHYwRpdZNIOF5VNU,Cross Caribe Inc.,(787) 601-6041,"580 sector, Ave Cuatro Calles, Ponce, 00716, Puerto Rico",Ponce,18.007559,-66.6023099,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJOxAEh1pbA4wR3xbvsLoyU40,Crunch Fitness - Caguas,(787) 705-4616,"Metro Plaza Industrial, Caguas, 00725, Puerto Rico",Caguas,18.2447252,-66.03942409999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJqTOzodMpA4wRYvdTpBNpMTQ,TS Gym Center,(939) 441-4506,"Complejo Deportivo Filiberto Garcia, Cancha Bajo Techo FL2, Jayuya, 00664, Puerto Rico",Jayuya,18.2173554,-66.5971769,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJoZ51JODVHIwRNcHVfP1vVds,Freaks of Nature Training,(787) 248-0908,"145 C. Victoria, Ponce, 00730, Puerto Rico",Ponce,18.0142912,-66.6170597,Gimnasios,Gimnasios,Bienestar,OPERATIONAL,establishment|health|point_of_interest
ChIJL10NCKbLHIwRVuMpvZPIY7E,The Family Gym,(787) 537-7067,"61-73 Cll Estaban Ramos, Salinas, 00751, Puerto Rico",Salinas,17.9792781,-66.2970467,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJLWvhL5doA4wRUeu0VYyTrmg,Sports Gym,(787) 764-9037,"210 Av. Ing. Manuel Domenech, San Juan, 00918, Puerto Rico",San Juan,18.4147739,-66.06051099999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ9QVowFVmA4wRfrLBr8BYtXo,Crunch Fitness - Carolina,(787) 762-3023,"Parque Escorial, Boulevard de la Media Luna, Carolina, 00985, Puerto Rico",Carolina,18.3939923,-66.00043330000001,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJiQ0F4p4rHYwR7g-ENysTtQQ,LIONS ENERGY CLUB,(939) 384-2106,"149 C Calle Villa, Ponce, 00730, Puerto Rico",Ponce,18.0102148,-66.6178754,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJVXHOpSbVHIwRjtRY7q4nGUk,Walefitt Gym,(939) 280-5423,"del Barrio Cayabo, PR-14 kilómetro 11.0, Juana Díaz, 00795, Puerto Rico",Juana Díaz,18.0522667,-66.53492849999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJZ4sXqJRpA4wRcoMmaFcAS3E,Iron Gym Fitness,(939) 599-0572,"590 Av. Escorial, San Juan, 00921, Puerto Rico",San Juan,18.4057688,-66.0935585,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJu8E8w_TVHIwRnKmD-CDqfD8,Head Start Center Kids Gym,(787) 444-1010,"16 Calle 2, Ponce, 00717, Puerto Rico",Ponce,18.0019249,-66.6138478,Gimnasios,Gimnasios,Fitness,OPERATIONAL,establishment|point_of_interest|school
ChIJDcNIrhm9BIwRfJ9FdsiEcUQ,Iron Fitness,(787) 222-4242,"410 Avenida Montesol Suite 8, Fajardo, 00738, Puerto Rico",Fajardo,18.2955368,-65.6450057,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJr00Vj3XVHIwRo7SIPqWP5oI,Vita Forma Fitness,(787) 597-4640,"Ave Cuatro Calles, Ponce, 00717, Puerto Rico",Ponce,18.0076345,-66.6023732,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJJ7NRvzIrA4wRmAdTmOzbdWs,South Pearl CrossFit,(787) 378-1010,"3C7V+C9R, Ponce 00780, Puerto Rico",Real,18.0636211,-66.5566001,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Crossfit,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJVy_N4zQzHYwR9u2r46BOubw,VIVE FIT GYM STUDIO,(787) 913-0302,"Calle palma real, 24CR+QGF, stadium 🏟, Yauco, 00698, Puerto Rico",Yauco,18.0219442,-66.85869819999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJUSZCgwPgAowRTap-uROvhwA,FIT Factory Fitnes - Arecibo,(787) 815-1561,"# km. 63.8 Bo. Candelaria, Cll Marginal 2, Arecibo, 00614, Puerto Rico",Arecibo,18.4351112,-66.6229745,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJBZ_Kn14rHYwRqVuTjzqcmIw,Fit Nutrition Studio,(939) 287-8043,"595 ave, Carr. Guayanilla, Ponce, 00717, Puerto Rico",Ponce,18.0078767,-66.6259965,Gimnasios,Gimnasios,General,OPERATIONAL,establishment|food|point_of_interest|restaurant
ChIJpVeIy7FrA4wRB5G0PXvgjLY,Elev8 Factory Gym,(787) 505-7883,"Marina Bahía Plaza, local #3, Cataño, 00962, Puerto Rico",Cataño,18.4511738,-66.14254799999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ-6zlagRpA4wR9RlL3j-kR3I,LIV Fitness Guaynabo,(787) 946-0948,"Cll Parkside 2, Guaynabo, 00968, Puerto Rico",Guaynabo,18.410237,-66.101389,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ-WxqLQvTHIwRcmTnXmIY5XU,Ama Fitness PR,(787) 478-8969,"Coliseo Dolores Toyita Martinez, Juana Díaz, 00795, Puerto Rico",Juana Díaz,18.0470657,-66.4925696,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ9Z45pDZvA4wRsiOEMhmbNaA,HCOA Fitness,(787) 428-0800,"501 Av. Roberto H. Todd, San Juan, 00907, Puerto Rico",San Juan,18.4497468,-66.07522949999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ89AkXwxpA4wRMVEMQJQcOkQ,Fort Buchanan Fitness Center,(787) 707-3767,"Fort Buchanan, Guaynabo 00934, Puerto Rico",Guaynabo,18.4122192,-66.1145217,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJZRoyGQjVHIwRt-HUbn35veg,Renzo Gracie Ponce,(939) 788-9228,"Los Caobos Industrial Park, Ponce, 00716, Puerto Rico",Ponce,18.0062375,-66.5890313,Gimnasios,Gimnasios,Bienestar,OPERATIONAL,establishment|health|point_of_interest
ChIJlUEYBOQfA4wRcd30AB6qDjk,House of Warriors Fitness,(939) 290-0250,"Carr 140 km 67.5, Barceloneta, 00617, Puerto Rico",Barceloneta,18.444947,-66.5480693,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJT5Dp_dszHYwRstQsZ4h2AME,Perfect Body & Health Fitness,(787) 569-8818,"249G+PM5, PR-121, Yauco, 00698, Puerto Rico",Yauco,18.0192676,-66.8732737,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJYQZxrestHYwRgeiqDSR9fFI,Gimnasio Municipal,(787) 835-3623,"26C6+MX9, PR-2, Guayanilla, 00656, Puerto Rico",Guayanilla,18.0216652,-66.787506,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJV5wKfwDTHIwRQQ23Xp895o4,Urban Legend Fitness,(939) 271-6280,"3F3V+RM6, PR-570, Juana Díaz, 00795, Puerto Rico",Juana Díaz,18.0546018,-66.5060877,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJCRE1KHfVHIwRjnosvYbSde0,"Maahes, Academia de Artes Marciales, LLC",(939) 228-8501,"88 C. Unión Segundo Piso, Ponce, 00730, Puerto Rico",Ponce,18.0126194,-66.6146292,Gimnasios,Gimnasios,Bienestar,OPERATIONAL,establishment|health|point_of_interest
ChIJA52I_g29AowRgkIBYD2xNUk,Body Fitness Gym,(787) 398-6434,"PR-2, Aguadilla, 00603, Puerto Rico",Aguadilla,18.440107,-67.1236928,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJww_AEX0rHYwR1OZfyvonI6Q,Xtravaganz Boutique Ponce,(939) 405-5577,"2182 Las Américas Ave, Ponce, 00717, Puerto Rico",Ponce,18.0033013,-66.6218674,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJBS5fRIrVHIwRb7nwnihS8kg,Daring Boutique,(939) 328-5309,"3308 Calle La Capitana, Ponce, 00728, Puerto Rico",Ponce,17.9961006,-66.6438794,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJiZMSZvUYA4wRtt6TrnC6BxE,Veronica's Boutique,(787) 854-7281,"22 Puerta del Norte Suite 3, Manatí, 00674, Puerto Rico",Manatí,18.4291432,-66.49402830000001,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJcbf0zAsqHYwR1X35_YwxCUY,Marzela Boutique,(939) 640-2314,"1218 Av. Muñoz Rivera, Ponce, 00717, Puerto Rico",Ponce,17.9995156,-66.620829,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJzXfyLr5oA4wRk28-TdTDgWo,La Femme Boutique PR,(787) 753-0915,"CWCM+F8F, Avenida F.D. Roosevelt, San Juan, 00918, Puerto Rico",San Juan,18.4211891,-66.06669459999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJXQUwbnvXHIwRGE4W2ZeKiZo,Closet Boutique Ponce,(787) 988-6000,"4669 Avenida Constancia, Ponce, 00730, Puerto Rico",Ponce,17.9766062,-66.6018064,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJDT_xbU5pA4wR0N8qCsdhetE,Aurora Boutique,(787) 428-1212,"587 C. Hillside, San Juan, 00920, Puerto Rico",San Juan,18.3995926,-66.10450159999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJMzp-egDVHIwRHKLONewMbfA,Alpha Market Boutique,(787) 437-3313,"1745 Paseo Las Colonias, Ponce, 00717, Puerto Rico",Ponce,17.99975,-66.5993422,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJC-fUlojVHIwRLcpDMdQQjp0,Zoom Moda,(787) 843-1706,"2443 Avenida By Pass, calle, Paseo Perla del Sur, Ponce, 00717, Puerto Rico",Ponce,17.9964008,-66.6261596,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJoWzK0r9oA4wRkZiXzm0ESeE,Zil Boutique,(787) 637-1090,"1144 Avenida F.D. Roosevelt, San Juan, 00920, Puerto Rico",San Juan,18.4139277,-66.08386229999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJE4_heb5oA4wRRVmYvf5SGYw,Silhouette Boutique,(787) 751-0814,"197 O'Neill Street, San Juan, 00918, Puerto Rico",San Juan,18.4225535,-66.0644348,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJk0F8hyRZA4wRSXTy9vGphfw,Genesis Boutique,(787) 734-3945,"Carr #1 Km. 30.9, Caguas, 00725, Puerto Rico",Caguas,18.2725481,-66.0414543,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJedLMhy8rHYwRO4Ns0gBeUKM,Mianteh Boutique,(787) 367-0271,"Condominio Torre De Oro, Av. Las Américas, Ponce, 00717, Puerto Rico",Ponce,18.0036876,-66.6219125,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ3_oEfKxpA4wRno3rA5FmjeY,ONYX BOUTIQUE,(787) 998-3818,"1667 Av. Paraná, San Juan, 00926, Puerto Rico",San Juan,18.3757698,-66.065816,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJa-4KTAVvA4wRrnp3y8bcRAM,Pink Tree,(787) 725-1737,"253 Ca. de la Tanca, San Juan, 00901, Puerto Rico",San Juan,18.465189,-66.114173,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJV7CJqEyzAowRR72toXf0FGs,elenna Boutique,(787) 298-5108,"2325 Av. Eduardo Ruberte #111, Ponce, 00717, Puerto Rico",Ponce,17.998241,-66.6321317,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJkxNn-8IzA4wRj2tbiZ-RXi8,Encanto Boutique,(787) 210-7962,"#18 C. Baldorioty, Coamo, 00769, Puerto Rico",Coamo,18.0809341,-66.3587706,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJdbY95UJbA4wR2-CGjc0LT3U,Passo Boutique,(787) 744-7668,"AX-8, Av. Luis Muñoz Marín, Caguas, 00725, Puerto Rico",Caguas,18.2467733,-66.0250343,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJlTPohjBqA4wRhQUA8fFz3lk,Annie's Boutique,(787) 787-8630,"Calle Betances #40 Suite 10250 Cantón Mall, Bayamón, 00961, Puerto Rico",Bayamón,18.4016995,-66.1576264,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJgUZZpC0zA4wRUrfhEF7TyY0,Xuira Boutique | Moda femenina en Puerto Rico y USA,(787) 487-2299,"Solar 1, C. 4 Local 1, Urb Portal de la Reina, Santa Isabel 00757, Puerto Rico",Santa Isabel,18.015683,-66.3752651,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ9Y1UVbFrA4wRhGBmRam1fsA,Lucky Love Boutique,(787) 427-9704,"278 Av. Tte. César Luis González, San Juan, 00918, Puerto Rico",San Juan,18.4217044,-66.0673762,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJdYNHjcDnAowRTWeEXORFhz8,D Boutique,(787) 817-9489,"1400 PR-2, Arecibo, 00612, Puerto Rico",Arecibo,18.4757256,-66.75090569999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJezACki3VHIwRVDyHFYwBE04,Vonique Boutique,(787) 646-1003,"75 C. Cristina, Ponce, 00730, Puerto Rico",Ponce,18.0116672,-66.6132176,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJreAT3MpBA4wRSCToy4DKN6I,Le Menina Boutique,(787) 200-5447,"PP-14 Ramón Luis Rivera Ave, Bayamón, 00957, Puerto Rico",Bayamón,18.3503069,-66.187908,Boutiques,Boutiques,Ropa|Accesorios|Tienda|Moda,OPERATIONAL,clothing_store|establishment|jewelry_store|point_of_interest|store
ChIJt4EZLJTVHIwRtrqvI44zoAQ,Atelier Lissa Porrata,(787) 844-9263,"Avenida Ednita Nazario 957 Puerto Rico, Cll Bonita, Ponce, 00716, Puerto Rico",Ponce,18.0063277,-66.5971674,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJveDJLprVHIwRmxVN0HgoPVE,Kriado,(787) 244-3800,"2935 Av. Emilio Fagot, Ponce, 00716, Puerto Rico",Ponce,18.0147586,-66.60037969999999,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJpSCyufloA4wRiWL_ifXBRdY,Corte Frances Boutique,(787) 782-7797,"519 Av. Andalucía, San Juan, 00920, Puerto Rico",San Juan,18.4115002,-66.07752560000002,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJI3PPY4Q2A4wRzoF0a9p6a0I,Garage Boutique,(939) 539-2510,"PR-14, Aibonito, 00705, Puerto Rico",Aibonito,18.1249542,-66.2928771,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ6WPZdsVpA4wRItAXcRTPy4Y,Chic Boutique,(787) 781-0395,"9VRJ+7PC, Guaynabo, 00966, Puerto Rico",Guaynabo,18.3906801,-66.1182406,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ488mDprVHIwRdY5H6mhep68,Hembras Boutique,(939) 209-6768,"2911 Av. Emilio Fagot, Ponce, 00716, Puerto Rico",Ponce,18.0132292,-66.6007814,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJCZHW4Y0pHYwR-R5tDjGjEbI,Sois Boutique,(787) 923-2776,"71 Cll Salmon, Ponce, 00716, Puerto Rico",Ponce,17.9803359,-66.62079779999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ-WhFZOOyAowRF6LJA45_by0,We Boutique by Lolita Boutique,(787) 833-0066,"901 Av. Sta. Teresa Jornet, Mayagüez, 00682, Puerto Rico",Mayagüez,18.1615114,-67.14946139999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJme7k40dvA4wRzQtMNmdfi_M,Nativa Boutique,(787) 724-1396,"55 C. Cervantes, San Juan, 00907, Puerto Rico",San Juan,18.4546394,-66.0690603,Boutiques,Boutiques,Tienda|Moda,OPERATIONAL,establishment|point_of_interest|store
ChIJ00J105Y5A4wRrAJOXpHe524,Fashion Lab Boutique,(939) 231-0575,"Carr. #152 Km. 6.4 Bo, Barranquitas 00794, Puerto Rico",Quebradillas,18.2280954,-66.2876046,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJk0FWkUJJA4wRfiSEwN0QOI8,M Boutique By: Mariely Colón,(787) 738-6633,"Cayey, 00736, Puerto Rico",Cayey,18.1135029,-66.1644111,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJL3cykPrTAowR2jSc7pPT6iQ,Daniella's Boutique,(939) 405-1358,"48 PR-5516, Adjuntas, 00601, Puerto Rico",Adjuntas,18.1625218,-66.7224756,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJrdt3x4jVHIwRNf8sLaj052Q,PicardíaBTQ (Picardía Boutique),(787) 422-7342,"Plaza Isabel II, 66 C. Reina Isabel, Ponce, 00730, Puerto Rico",Ponce,18.0126376,-66.6126264,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,art_gallery|bar|clothing_store|establishment|night_club|point_of_interest|store
ChIJ-Ztad5EZA4wRWGmEtnLEQ_U,Somarie Boutique,(939) 642-4677,"STE B5, Manatí, 00674, Puerto Rico",Manatí,18.4321991,-66.4867359,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ8e1Rl5VnA4wRWtUBNl9OAuQ,Beautiful Spirit Boutique,(787) 398-5432,"1603 C. Loíza Local 2, San Juan, 00911, Puerto Rico",San Juan,18.4519509,-66.06231009999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJPdlApZfVHIwREvlF9v91Ojo,Grace Marie Studio,(787) 512-0068,"Urb. Valle Verde, 1014 Cll Paseo Real, Ponce, 00716, Puerto Rico",Ponce,18.0179493,-66.5995647,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJQznoveNoA4wRhPikeeol3Pg,Bliss Boutique,(787) 273-7072,"266 Avenue de Diego, San Juan, 00920, Puerto Rico",San Juan,18.4163695,-66.0895413,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJuYQ9KjO7AowRXIlaoUAWf5A,Lily's Touch,(787) 868-5347,"Carr. 417 KM 1.1 Bo, Aguada 00602, Puerto Rico",Malpaso,18.3763938,-67.17761089999999,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJn4jR6jVpA4wRoohymRLtxMk,Khloe Boutique,(787) 433-8005,"713 Av. Andalucía, San Juan, 00920, Puerto Rico",San Juan,18.4073488,-66.0755102,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJyZT83AozA4wRUdiUJi3bFSQ,Nahias Boutique,(939) 209-6724,"Urbanización Hacienda Concordia, Santa Isabel, 00757, Puerto Rico",Santa Isabel,18.0040512,-66.38771899999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJeTuq4AzdAowRAgZaGg1sL-k,Tada Boutique,(787) 649-1590,"18°28'41.2""N, #66°46'24.9""W, Hatillo, 00659, Puerto Rico",Hatillo,18.477925,-66.7736479,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJt1S40lWzAowR3PzEvcuNL6w,Aire Gypsy Boutique Cabo Rojo Puerto Rico,(787) 710-1996,"3RRR+6MR, 10 Cll Noel Estrada, Cabo Rojo, 00623, Puerto Rico",Cabo Rojo,18.0907017,-67.15862489999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
